FOLIO,FECHA,ANIO,MES,K_GRUPO,GRUPO,K_EMPRESA,EMPRESA,CONCESIONARIO,L_PREPAGO_E,L_POSPAGO_E,L_POSPAGOC_E,L_POSPAGOL_E,L_NO_ESPECIFICADO_E,L_TOTAL_E
103357,15APR2019,2019,04,C106,CIERTO,C0106,TELIGENTIA,"TELIGENTIA, S.A. DE C.V.","7,628",,,,,"7,628"
103357,15MAY2019,2019,05,C106,CIERTO,C0106,TELIGENTIA,"TELIGENTIA, S.A. DE C.V.","7,600",,,,,"7,600"
103357,15JUN2019,2019,06,C106,CIERTO,C0106,TELIGENTIA,"TELIGENTIA, S.A. DE C.V.","7,551",,,,,"7,551"
103357,15JUL2019,2019,07,C106,CIERTO,C0106,TELIGENTIA,"TELIGENTIA, S.A. DE C.V.","7,303",,,,,"7,303"
103357,15AUG2019,2019,08,C106,CIERTO,C0106,TELIGENTIA,"TELIGENTIA, S.A. DE C.V.","7,089",,,,,"7,089"
103357,15SEP2019,2019,09,C106,CIERTO,C0106,TELIGENTIA,"TELIGENTIA, S.A. DE C.V.","6,996",,,,,"6,996"
103357,15OCT2019,2019,10,C106,CIERTO,C0106,TELIGENTIA,"TELIGENTIA, S.A. DE C.V.","8,714",,,,,"8,714"
103357,15NOV2019,2019,11,C106,CIERTO,C0106,TELIGENTIA,"TELIGENTIA, S.A. DE C.V.","8,687",,,,,"8,687"
103357,15DEC2019,2019,12,C106,CIERTO,C0106,TELIGENTIA,"TELIGENTIA, S.A. DE C.V.","9,484",,,,,"9,484"
103357,15JAN2020,2020,01,C106,CIERTO,C0106,TELIGENTIA,"TELIGENTIA, S.A. DE C.V.","10,000",,,,,"10,000"
103357,15FEB2020,2020,02,C106,CIERTO,C0106,TELIGENTIA,"TELIGENTIA, S.A. DE C.V.","11,169",,,,,"11,169"
103357,15MAR2020,2020,03,C106,CIERTO,C0106,TELIGENTIA,"TELIGENTIA, S.A. DE C.V.","11,955",,,,,"11,955"
103357,15APR2020,2020,04,C106,CIERTO,C0106,TELIGENTIA,"TELIGENTIA, S.A. DE C.V.","10,327",,,,,"10,327"
103357,15MAY2020,2020,05,C106,CIERTO,C0106,TELIGENTIA,"TELIGENTIA, S.A. DE C.V.","9,954",,,,,"9,954"
103357,15JUN2020,2020,06,C106,CIERTO,C0106,TELIGENTIA,"TELIGENTIA, S.A. DE C.V.","10,001",,,,,"10,001"
103357,15JUL2020,2020,07,C106,CIERTO,C0106,TELIGENTIA,"TELIGENTIA, S.A. DE C.V.","6,278",,,,,"6,278"
103357,15AUG2020,2020,08,C106,CIERTO,C0106,TELIGENTIA,"TELIGENTIA, S.A. DE C.V.","6,163",,,,,"6,163"
103357,15SEP2020,2020,09,C106,CIERTO,C0106,TELIGENTIA,"TELIGENTIA, S.A. DE C.V.","6,233",,,,,"6,233"
104117,15JUN2013,2013,06,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.","49,097","562,610",,,,"611,707"
104117,15JUL2013,2013,07,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.","40,881","683,993",,,,"724,874"
104117,15AUG2013,2013,08,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.","47,476","794,338",,,,"841,814"
104117,15SEP2013,2013,09,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.","66,565","892,189",,,,"958,754"
104117,15OCT2013,2013,10,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.","58,707","982,253",,,,"1,040,960"
104117,15NOV2013,2013,11,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.","63,498","1,062,409",,,,"1,125,907"
104117,15DEC2013,2013,12,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.","52,353","1,155,761",,,,"1,208,114"
104117,15JAN2014,2014,01,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.","73,459","1,229,071",,,,"1,302,530"
104117,15FEB2014,2014,02,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.","78,784","1,318,163",,,,"1,396,947"
104117,15MAR2014,2014,03,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.","58,817","1,423,410",,,,"1,482,227"
104117,15APR2014,2014,04,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.","88,207","1,475,822",,,,"1,564,029"
104117,15MAY2014,2014,05,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.","92,672","1,550,520",,,,"1,643,192"
104117,15JUN2014,2014,06,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.","61,377","1,663,617",,,,"1,724,994"
104117,15JUL2014,2014,07,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.","100,451","1,680,677",,,,"1,781,128"
104117,15AUG2014,2014,08,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.","103,722","1,735,411",,,,"1,839,133"
104117,15SEP2014,2014,09,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.","62,115","1,835,023",,,,"1,897,138"
104117,15OCT2014,2014,10,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.","110,087","1,841,902",,,,"1,951,989"
104117,15NOV2014,2014,11,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.","113,284","1,895,384",,,,"2,008,668"
104117,15DEC2014,2014,12,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.","64,739","1,998,780",,,,"2,063,519"
104117,15JAN2015,2015,01,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.","66,844","1,982,307",,,,"2,049,151"
104117,15FEB2015,2015,02,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.","80,179","2,015,959",,,,"2,096,138"
104117,15MAR2015,2015,03,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.","97,641","2,063,641",,,,"2,161,282"
104117,15APR2015,2015,04,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.","120,085","2,084,023",,,,"2,204,108"
104117,15MAY2015,2015,05,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.","143,893","2,105,893",,,,"2,249,786"
104117,15JUN2015,2015,06,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.","167,555","2,130,567",,,,"2,298,122"
104117,15JUL2015,2015,07,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.","183,909","2,157,259",,,,"2,341,168"
104117,15AUG2015,2015,08,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.","210,366","2,168,399",,,,"2,378,765"
104117,15SEP2015,2015,09,C400,NEXTEL,C0400,NEXTEL,"NII DIGITAL, S. DE R.L. DE C.V.","228,890","2,166,174",,,,"2,395,064"
105695,15FEB2021,2021,02,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",,,,,"9,239","9,239"
105695,15MAR2021,2021,03,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",,,,,"10,038","10,038"
105695,15APR2021,2021,04,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",,,,,"10,997","10,997"
105695,15MAY2021,2021,05,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",,,,,"12,163","12,163"
105695,15JUN2021,2021,06,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",,,,,"15,243","15,243"
105695,15JUL2021,2021,07,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",,,,,"14,586","14,586"
105695,15AUG2021,2021,08,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",,,,,"17,708","17,708"
105695,15SEP2021,2021,09,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",,,,,"19,855","19,855"
105695,15OCT2021,2021,10,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",,,,,"19,738","19,738"
105695,15NOV2021,2021,11,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",,,,,"21,968","21,968"
105695,15DEC2021,2021,12,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",,,,,"24,543","24,543"
105695,15JUL2022,2022,07,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",,,,,"26,326","26,326"
105695,15AUG2022,2022,08,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",,,,,"26,029","26,029"
105695,15SEP2022,2022,09,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",,,,,"26,253","26,253"
105695,15OCT2022,2022,10,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",,,,,"24,141","24,141"
105695,15NOV2022,2022,11,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",,,,,"22,779","22,779"
105695,15DEC2022,2022,12,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",,,,,"21,619","21,619"
105695,15JAN2023,2023,01,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",,,,,"20,447","20,447"
105695,15FEB2023,2023,02,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",,,,,"20,792","20,792"
105695,15MAR2023,2023,03,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",,,,,"21,071","21,071"
105695,15APR2023,2023,04,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",,,,,"21,332","21,332"
105695,15MAY2023,2023,05,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",,,,,"21,525","21,525"
105695,15JUN2023,2023,06,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",,,,,"21,576","21,576"
105695,15JUL2023,2023,07,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",,,,,"21,508","21,508"
105695,15AUG2023,2023,08,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",,,,,"22,205","22,205"
105695,15SEP2023,2023,09,G008,MEGACABLE-MCM,C0378,MEGACABLE,"SERVICIO Y EQUIPO EN TELEFONIA INTERNET Y TV, S.A. DE C.V.",,,,,"22,544","22,544"
105792,15APR2015,2015,04,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.","16,523",,,,,"16,523"
105792,15MAY2015,2015,05,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.","19,116",,,,,"19,116"
105792,15JUN2015,2015,06,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.","21,734",,,,,"21,734"
105792,15JUL2015,2015,07,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.","23,322",,,,,"23,322"
105792,15AUG2015,2015,08,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.","24,439",,,,,"24,439"
105792,15SEP2015,2015,09,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.","28,746",,,,,"28,746"
105792,15OCT2015,2015,10,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.","31,235",,,,,"31,235"
105792,15NOV2015,2015,11,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.","32,392",,,,,"32,392"
105792,15DEC2015,2015,12,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.","33,105",,,,,"33,105"
105792,15JAN2016,2016,01,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.","36,186",,,,,"36,186"
105792,15FEB2016,2016,02,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.","39,582",,,,,"39,582"
105792,15MAR2016,2016,03,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.","41,031",,,,,"41,031"
105792,15APR2016,2016,04,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.","41,798",,,,,"41,798"
105792,15MAY2016,2016,05,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.","43,585",,,,,"43,585"
105792,15JUN2016,2016,06,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.","45,622",,,,,"45,622"
105792,15JUL2016,2016,07,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.","46,893",,,,,"46,893"
105792,15AUG2016,2016,08,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.","48,745",,,,,"48,745"
105792,15SEP2016,2016,09,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.","49,901",,,,,"49,901"
105792,15OCT2016,2016,10,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.","50,858",,,,,"50,858"
105792,15NOV2016,2016,11,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.","51,920",,,,,"51,920"
105792,15DEC2016,2016,12,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.","52,720",,,,,"52,720"
105792,15JAN2017,2017,01,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.","46,127",,,,,"46,127"
105792,15FEB2017,2017,02,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.","23,178",,,,,"23,178"
105792,15MAR2017,2017,03,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.","9,873",,,,,"9,873"
105792,15APR2017,2017,04,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"7,865","7,865"
105792,15MAY2017,2017,05,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"6,123","6,123"
105792,15JUN2017,2017,06,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"4,987","4,987"
105792,15JUL2017,2017,07,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"4,623","4,623"
105792,15AUG2017,2017,08,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"4,875","4,875"
105792,15SEP2017,2017,09,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"4,749","4,749"
105792,15OCT2017,2017,10,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"4,578","4,578"
105792,15NOV2017,2017,11,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"4,781","4,781"
105792,15DEC2017,2017,12,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"4,987","4,987"
105792,15JAN2018,2018,01,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"4,090","4,090"
105792,15FEB2018,2018,02,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"4,121","4,121"
105792,15MAR2018,2018,03,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"4,655","4,655"
105792,15APR2018,2018,04,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"5,100","5,100"
105792,15MAY2018,2018,05,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"4,900","4,900"
105792,15JUN2018,2018,06,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"4,132","4,132"
105792,15JUL2018,2018,07,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"5,231","5,231"
105792,15AUG2018,2018,08,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"5,437","5,437"
105792,15SEP2018,2018,09,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"5,537","5,537"
105792,15OCT2018,2018,10,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"5,580","5,580"
105792,15NOV2018,2018,11,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"5,620","5,620"
105792,15DEC2018,2018,12,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"5,750","5,750"
105792,15JAN2019,2019,01,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"5,850","5,850"
105792,15FEB2019,2019,02,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"5,890","5,890"
105792,15MAR2019,2019,03,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"5,940","5,940"
105792,15APR2019,2019,04,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"6,000","6,000"
105792,15MAY2019,2019,05,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"6,150","6,150"
105792,15JUN2019,2019,06,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"6,300","6,300"
105792,15JUL2019,2019,07,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"5,000","5,000"
105792,15AUG2019,2019,08,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"4,500","4,500"
105792,15SEP2019,2019,09,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"4,000","4,000"
105792,15OCT2019,2019,10,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"3,500","3,500"
105792,15NOV2019,2019,11,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"3,000","3,000"
105792,15DEC2019,2019,12,C376,MAZ TIEMPO,C0376,MAZ TIEMPO,"MAZ TIEMPO, S.A.P.I. DE C.V.",,,,,"2,500","2,500"
105875,15OCT2016,2016,10,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",78,,,,,78
105875,15NOV2016,2016,11,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",287,,,,,287
105875,15DEC2016,2016,12,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.","7,787",,,,,"7,787"
105875,15JAN2017,2017,01,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",,,,,835,835
105875,15FEB2017,2017,02,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",,,,,162,162
105875,15MAR2017,2017,03,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",,,,,446,446
105875,15APR2017,2017,04,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",,,,,134,134
105875,15MAY2017,2017,05,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",,,,,198,198
105875,15JUN2017,2017,06,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",,,,,65,65
105875,15JUL2017,2017,07,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",,,,,25,25
105875,15AUG2017,2017,08,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",,,,,16,16
105875,15SEP2017,2017,09,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",,,,,12,12
105875,15OCT2017,2017,10,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",,,,,10,10
105875,15NOV2017,2017,11,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",,,,,8,8
105875,15DEC2017,2017,12,C659,MEGATEL,C0659,MEGATEL,"QUICKLY PHONE, S.A. DE C.V.",,,,,2,2
106223,15JUL2016,2016,07,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",,,"6,468",,,"6,468"
106223,15AUG2016,2016,08,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",,,"5,786",,,"5,786"
106223,15SEP2016,2016,09,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",,,"5,364",,,"5,364"
106223,15OCT2016,2016,10,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",,,"4,715",,,"4,715"
106223,15NOV2016,2016,11,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",,,"3,342",,,"3,342"
106223,15DEC2016,2016,12,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",,,"3,156",,,"3,156"
106223,15JAN2017,2017,01,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",,,,,"1,886","1,886"
106223,15FEB2017,2017,02,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",,,,,"1,724","1,724"
106223,15MAR2017,2017,03,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",,,,,"1,583","1,583"
106223,15APR2017,2017,04,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",,,,,"1,449","1,449"
106223,15MAY2017,2017,05,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",,,,,17,17
106223,15JUN2017,2017,06,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",,,,,219,219
106223,15JUL2017,2017,07,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",,,,,863,863
106223,15AUG2017,2017,08,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",,,,,"1,544","1,544"
106223,15SEP2017,2017,09,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",,,,,"2,463","2,463"
106223,15OCT2017,2017,10,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",,,,,"2,149","2,149"
106223,15NOV2017,2017,11,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",,,,,"3,019","3,019"
106223,15DEC2017,2017,12,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",,,,,"6,096","6,096"
106223,15JAN2018,2018,01,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.","8,098",,,,,"8,098"
106223,15FEB2018,2018,02,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.","9,125",,,,,"9,125"
106223,15MAR2018,2018,03,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.","12,766",,,,,"12,766"
106223,15APR2018,2018,04,C373,MAXCOM,C0373,MAXCOM,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.","16,525",,,,,"16,525"
